Dummy_ID,Date_time,Latitude,Longitude,Speed,VMS_Harbor,Month
SUBJ002,2019-07-11 11:17:01.999997,41.562,3.384,2.4,PALAMOS,2019-07
SUBJ001,2019-07-02 11:13:02.999997,41.76733333,3.19266667,2.0,PALAMOS,2019-07
SUBJ001,2019-07-10 05:41:02.000000,41.814,3.22,2.0,PALAMOS,2019-07
SUBJ007,2019-07-29 11:37:01.999998,41.77066667,3.24,3.0,PALAMOS,2019-07
SUBJ003,2019-07-04 13:29:00.000004,41.496,2.90133333,2.0,BLANES,2019-07
SUBJ004,2019-07-08 10:43:01.999998,41.746,3.412,2.6,PALAMOS,2019-07
SUBJ004,2019-07-23 07:01:02.999997,41.884,3.41533333,2.0,PALAMOS,2019-07
SUBJ004,2019-07-29 07:01:02.000004,41.73933333,3.49666667,2.2,PALAMOS,2019-07
SUBJ011,2019-07-03 07:59:01.999997,41.88266667,3.388,1.4,PALAMOS,2019-07
SUBJ011,2019-07-22 07:02:03.000002,41.884,3.41333333,2.0,PALAMOS,2019-07
SUBJ011,2019-07-30 12:59:02.000003,41.89,3.28933333,2.4,PALAMOS,2019-07
SUBJ011,2019-07-31 12:59:02.000003,41.88533333,3.338,1.6,PALAMOS,2019-07
SUBJ013,2019-07-30 14:12:01.999999,41.5,2.816,2.4,BLANES,2019-07
SUBJ013,2019-07-30 14:37:09.565994,41.666,2.822,0.0,BLANES,2019-07
SUBJ001,2019-07-01 06:27:02.999998,41.84866667,3.23066667,2.4,PALAMOS,2019-07
SUBJ001,2019-07-01 08:22:02.999997,41.822,3.20466667,2.4,PALAMOS,2019-07
SUBJ001,2019-07-01 08:25:03.000003,41.82,3.20466667,2.4,PALAMOS,2019-07
SUBJ001,2019-07-01 10:17:02.999996,41.748,3.186,2.4,PALAMOS,2019-07
SUBJ001,2019-07-01 11:27:03.000004,41.76133333,3.21333333,2.4,PALAMOS,2019-07
SUBJ001,2019-07-01 11:41:03.000002,41.76933333,3.22133333,2.4,PALAMOS,2019-07
SUBJ001,2019-07-01 11:56:02.999996,41.77733333,3.228,2.4,PALAMOS,2019-07
SUBJ001,2019-07-01 12:10:03.000003,41.78733333,3.22466667,2.4,PALAMOS,2019-07
SUBJ001,2019-07-01 12:25:02.999997,41.79733333,3.22066667,2.4,PALAMOS,2019-07
SUBJ001,2019-07-01 12:39:03.000004,41.808,3.21866667,2.4,PALAMOS,2019-07
SUBJ001,2019-07-01 12:53:03.000002,41.818,3.21666667,2.4,PALAMOS,2019-07
SUBJ001,2019-07-01 13:08:02.999996,41.82066667,3.216,2.2,PALAMOS,2019-07
SUBJ001,2019-07-02 05:31:02.999997,41.84066667,3.20466667,2.2,PALAMOS,2019-07
SUBJ001,2019-07-02 05:41:03.000002,41.834,3.20466667,2.4,PALAMOS,2019-07
SUBJ001,2019-07-02 05:56:02.999996,41.824,3.20466667,2.0,PALAMOS,2019-07
SUBJ001,2019-07-02 06:10:03.000003,41.81466667,3.20333333,2.2,PALAMOS,2019-07
SUBJ001,2019-07-02 06:25:02.999997,41.80466667,3.20266667,2.2,PALAMOS,2019-07
SUBJ001,2019-07-02 06:39:03.000004,41.796,3.19933333,2.4,PALAMOS,2019-07
SUBJ001,2019-07-02 06:53:03.000002,41.78733333,3.19466667,2.2,PALAMOS,2019-07
SUBJ001,2019-07-02 07:08:02.999996,41.778,3.194,2.2,PALAMOS,2019-07
