Dummy_ID,Date_time,Latitude,Longitude,Speed,VMS_Harbor,Month
SUBJ001,2019-12-11 09:21:02.000002,41.74667,3.256,2.5999999,PALAMOS,2019-12
SUBJ004,2019-12-16 12:26:00.000004,41.64733,3.44,2.8,PALAMOS,2019-12
SUBJ002,2019-12-13 11:45:02.000002,41.91,3.412,3.0,PALAMOS,2019-12
SUBJ009,2019-12-09 11:42:00.000000,41.612,2.71667,2.4000001,BLANES,2019-12
SUBJ009,2019-12-10 12:40:01.999998,41.55667,2.74333,2.8,BLANES,2019-12
SUBJ011,2019-12-19 12:04:00.000002,41.904,3.39133,2.5999999,PALAMOS,2019-12
SUBJ012,2019-12-27 10:52:01.999998,41.63067,3.476,2.2,PALAMOS,2019-12
SUBJ001,2019-12-09 06:27:59.999996,41.838,3.17733,2.0,PALAMOS,2019-12
SUBJ001,2019-12-09 07:25:59.999998,41.83533,3.22667,2.4000001,PALAMOS,2019-12
SUBJ001,2019-12-09 09:22:00.000002,41.874,3.222,2.0,PALAMOS,2019-12
SUBJ001,2019-12-09 11:17:00.000001,41.812,3.27267,2.4000001,PALAMOS,2019-12
SUBJ001,2019-12-09 13:12:00.000000,41.80533,3.214,2.4000001,PALAMOS,2019-12
SUBJ001,2019-12-09 14:12:59.999999,41.84,3.18667,1.4,PALAMOS,2019-12
SUBJ001,2019-12-11 07:08:02.000003,41.82933,3.26867,2.4000001,PALAMOS,2019-12
SUBJ001,2019-12-11 07:26:02.000003,41.818,3.27067,2.4000001,PALAMOS,2019-12
SUBJ001,2019-12-11 13:12:01.999996,41.84,3.262,1.6,PALAMOS,2019-12
SUBJ001,2019-12-11 14:34:02.000001,41.866,3.23467,1.4,PALAMOS,2019-12
SUBJ001,2019-12-12 06:50:02.000003,41.836,3.20467,2.2,PALAMOS,2019-12
SUBJ001,2019-12-12 08:24:01.999996,41.77867,3.19333,2.2,PALAMOS,2019-12
SUBJ001,2019-12-12 10:19:02.000004,41.712,3.166,2.4000001,PALAMOS,2019-12
SUBJ001,2019-12-12 12:14:02.000003,41.74133,3.15533,2.2,PALAMOS,2019-12
SUBJ001,2019-12-12 14:09:02.000002,41.80933,3.20467,2.4000001,PALAMOS,2019-12
SUBJ001,2019-12-13 06:23:02.000003,41.83667,3.18667,2.2,PALAMOS,2019-12
SUBJ001,2019-12-13 07:26:02.000003,41.84667,3.23,2.4000001,PALAMOS,2019-12
SUBJ001,2019-12-13 09:21:02.000002,41.86933,3.228,2.4000001,PALAMOS,2019-12
SUBJ001,2019-12-13 11:17:01.999997,41.808,3.258,2.8,PALAMOS,2019-12
SUBJ001,2019-12-13 13:12:01.999996,41.816,3.20333,2.0,PALAMOS,2019-12
SUBJ001,2019-12-17 07:00:59.999999,41.83867,3.26133,2.8,PALAMOS,2019-12
SUBJ001,2019-12-17 07:25:59.999998,41.824,3.27,2.5999999,PALAMOS,2019-12
SUBJ001,2019-12-17 09:22:01.999998,41.75267,3.25733,2.4000001,PALAMOS,2019-12
SUBJ001,2019-12-17 11:17:01.999997,41.724,3.23867,2.2,PALAMOS,2019-12
SUBJ001,2019-12-17 13:12:01.999996,41.792,3.252,2.4000001,PALAMOS,2019-12
SUBJ001,2019-12-18 06:51:01.999999,41.87467,3.21933,2.5999999,PALAMOS,2019-12
SUBJ001,2019-12-18 08:24:01.999996,41.832,3.26733,2.8,PALAMOS,2019-12
SUBJ001,2019-12-18 10:19:02.000004,41.75133,3.23933,2.4000001,PALAMOS,2019-12
SUBJ001,2019-12-18 12:14:02.000003,41.79533,3.248,2.5999999,PALAMOS,2019-12
SUBJ001,2019-12-18 14:10:01.999998,41.86133,3.24533,2.8,PALAMOS,2019-12
SUBJ001,2019-12-19 06:49:59.999998,41.86533,3.234,2.0,PALAMOS,2019-12
SUBJ001,2019-12-19 07:25:59.999998,41.85333,3.25933,2.0,PALAMOS,2019-12
SUBJ001,2019-12-19 09:22:00.000002,41.78333,3.24933,2.0,PALAMOS,2019-12
SUBJ001,2019-12-19 11:17:00.000001,41.73667,3.21067,2.2,PALAMOS,2019-12
SUBJ001,2019-12-19 13:12:00.000000,41.74067,3.14867,2.2,PALAMOS,2019-12
SUBJ001,2019-12-23 06:24:01.999999,41.838,3.178,2.2,PALAMOS,2019-12
