Dummy_ID,Date_time,Latitude,Longitude,Speed,VMS_Harbor,Month
SUBJ002,2019-11-14 12:42:01.999999,41.902,3.316,3.2,PALAMOS,2019-11
SUBJ004,2019-11-22 09:18:01.999996,41.97333,3.45933,3.0,PALAMOS,2019-11
SUBJ001,2019-11-05 06:52:02.000004,41.81933,3.216,2.5999999,PALAMOS,2019-11
SUBJ001,2019-11-05 07:26:02.000003,41.80067,3.22667,2.2,PALAMOS,2019-11
SUBJ001,2019-11-05 09:22:01.999998,41.734,3.204,2.2,PALAMOS,2019-11
SUBJ001,2019-11-05 11:17:01.999997,41.748,3.19867,2.4000001,PALAMOS,2019-11
SUBJ001,2019-11-05 13:12:01.999996,41.82133,3.20467,2.2,PALAMOS,2019-11
SUBJ001,2019-11-06 06:42:59.999999,41.76133,3.09867,2.8,PALAMOS,2019-11
SUBJ001,2019-11-06 08:24:00.000000,41.69867,3.124,2.2,PALAMOS,2019-11
SUBJ001,2019-11-06 10:18:59.999999,41.638,3.12333,3.8,PALAMOS,2019-11
SUBJ001,2019-11-06 12:13:59.999998,41.69733,3.10533,2.4000001,PALAMOS,2019-11
SUBJ001,2019-11-06 14:10:00.000002,41.762,3.118,1.8,PALAMOS,2019-11
SUBJ001,2019-11-07 07:25:59.999998,41.78267,3.162,1.8,PALAMOS,2019-11
SUBJ001,2019-11-07 09:22:00.000002,41.71267,3.15,2.4000001,PALAMOS,2019-11
SUBJ001,2019-11-07 11:17:00.000001,41.70333,3.14933,2.2,PALAMOS,2019-11
SUBJ001,2019-11-07 13:12:00.000000,41.77733,3.16,2.5999999,PALAMOS,2019-11
SUBJ001,2019-11-08 06:26:00.000004,41.83667,3.18467,2.0,PALAMOS,2019-11
SUBJ001,2019-11-08 06:29:00.000001,41.83667,3.18733,2.4000001,PALAMOS,2019-11
SUBJ001,2019-11-08 08:24:00.000000,41.866,3.20067,2.4000001,PALAMOS,2019-11
SUBJ001,2019-11-08 10:18:59.999999,41.846,3.264,2.4000001,PALAMOS,2019-11
SUBJ001,2019-11-13 06:25:02.000004,41.83733,3.18,2.2,PALAMOS,2019-11
SUBJ001,2019-11-13 07:26:02.000003,41.83733,3.22867,3.2,PALAMOS,2019-11
SUBJ001,2019-11-13 09:21:02.000002,41.836,3.20467,2.4000001,PALAMOS,2019-11
SUBJ001,2019-11-13 11:17:01.999997,41.76667,3.17733,2.2,PALAMOS,2019-11
SUBJ001,2019-11-13 13:12:01.999996,41.79067,3.16467,2.2,PALAMOS,2019-11
SUBJ001,2019-11-13 14:05:02.000000,41.81667,3.16933,2.4000001,PALAMOS,2019-11
SUBJ001,2019-11-15 06:42:59.999999,41.838,3.20533,2.2,PALAMOS,2019-11
SUBJ001,2019-11-15 07:25:59.999998,41.80867,3.20333,2.8,PALAMOS,2019-11
SUBJ001,2019-11-15 09:20:59.999997,41.742,3.16,2.0,PALAMOS,2019-11
SUBJ001,2019-11-15 11:17:00.000001,41.76133,3.17333,2.5999999,PALAMOS,2019-11
SUBJ001,2019-11-15 13:12:00.000000,41.82467,3.20533,1.6,PALAMOS,2019-11
SUBJ001,2019-11-15 14:08:59.999997,41.84933,3.20333,1.8,PALAMOS,2019-11
SUBJ001,2019-11-19 06:35:02.000000,41.81467,3.20467,2.0,PALAMOS,2019-11
SUBJ001,2019-11-19 07:26:02.000003,41.788,3.234,2.2,PALAMOS,2019-11
SUBJ001,2019-11-19 09:21:02.000002,41.72333,3.20133,2.5999999,PALAMOS,2019-11
SUBJ001,2019-11-19 11:17:01.999997,41.788,3.204,2.5999999,PALAMOS,2019-11
SUBJ001,2019-11-20 06:56:01.999997,41.87133,3.22533,2.2,PALAMOS,2019-11
SUBJ001,2019-11-20 08:24:01.999996,41.82667,3.26933,2.5999999,PALAMOS,2019-11
SUBJ001,2019-11-20 10:19:02.000004,41.75867,3.24,2.0,PALAMOS,2019-11
SUBJ001,2019-11-20 12:14:02.000003,41.806,3.27067,2.4000001,PALAMOS,2019-11
SUBJ001,2019-11-20 14:09:02.000002,41.868,3.22933,2.0,PALAMOS,2019-11
