Dummy_ID,Date_time,Latitude,Longitude,Speed,VMS_Harbor,Month
SUBJ001,2019-10-03 06:34:02.000004,41.75733,3.15067,2.8,PALAMOS,2019-10
SUBJ001,2019-10-14 11:17:01.999997,41.74933,3.20933,2.8,PALAMOS,2019-10
SUBJ001,2019-10-28 07:26:02.000003,41.76533,3.11867,2.2,PALAMOS,2019-10
SUBJ006,2019-10-17 06:36:01.999996,41.88333,3.35,2.0,PALAMOS,2019-10
SUBJ007,2019-10-02 08:44:01.999997,41.73267,2.99733,1.6,PALAMOS,2019-10
SUBJ009,2019-10-28 09:47:01.999997,41.46267,2.69067,2.2,BLANES,2019-10
SUBJ009,2019-10-30 09:47:01.999997,41.46,2.686,3.0,BLANES,2019-10
SUBJ004,2019-10-21 09:53:00.000004,41.782,3.24,2.2,PALAMOS,2019-10
SUBJ005,2019-10-02 14:30:00.004176,41.5504424392857,2.95683298519675,0.0,BLANES,2019-10
SUBJ005,2019-10-30 08:04:02.000004,41.41867,3.386,12.0,BLANES,2019-10
SUBJ011,2019-10-04 08:05:02.000000,41.94267,3.55333,2.0,PALAMOS,2019-10
SUBJ013,2019-10-16 08:03:01.999999,41.49867,2.80533,2.4000001,BLANES,2019-10
SUBJ001,2019-10-02 12:34:02.000004,41.76467,3.148,2.2,PALAMOS,2019-10
SUBJ001,2019-10-01 05:40:00.001632,41.8679676404271,3.23125896924543,2.855258698472986,PALAMOS,2019-10
SUBJ001,2019-10-01 05:44:00.000001,41.866,3.23333,2.2,PALAMOS,2019-10
SUBJ001,2019-10-01 05:50:00.000004,41.86267,3.23733,2.2,PALAMOS,2019-10
SUBJ001,2019-10-01 05:50:00.001680,41.8626699931858,3.23733001886242,2.0162684003679208,PALAMOS,2019-10
SUBJ001,2019-10-01 06:00:00.001728,41.8584360515193,3.24360607768343,2.4145660639481368,PALAMOS,2019-10
SUBJ001,2019-10-01 06:04:59.999998,41.85667,3.24733,2.5999999,PALAMOS,2019-10
SUBJ001,2019-10-01 06:10:00.001776,41.8552770965895,3.25159548630185,2.5781328481343246,PALAMOS,2019-10
SUBJ001,2019-10-01 06:18:59.999996,41.85267,3.25933,2.5999999,PALAMOS,2019-10
SUBJ001,2019-10-01 06:20:00.001824,41.852408523093,3.2601271586018,2.313388530986852,PALAMOS,2019-10
SUBJ001,2019-10-01 06:30:00.001872,41.8454721897409,3.2639471053601,2.9009241913750214,PALAMOS,2019-10
SUBJ001,2019-10-01 06:33:00.000003,41.84333,3.26467,2.4000001,PALAMOS,2019-10
SUBJ001,2019-10-01 06:40:00.001920,41.8387639013041,3.26387749641533,2.6522129129623973,PALAMOS,2019-10
SUBJ001,2019-10-01 06:48:02.000002,41.83333,3.26067,2.4000001,PALAMOS,2019-10
SUBJ001,2019-10-01 06:50:00.001968,41.8320322446819,3.2601613004876,2.4850034201921276,PALAMOS,2019-10
SUBJ001,2019-10-01 07:00:00.002016,41.8253607440412,3.25766867671171,2.4615129458372356,PALAMOS,2019-10
SUBJ001,2019-10-01 07:02:02.000000,41.824,3.25733,2.4000001,PALAMOS,2019-10
SUBJ001,2019-10-01 07:10:00.002064,41.819006737419,3.2562730522255,2.212963444582365,PALAMOS,2019-10
SUBJ001,2019-10-01 07:17:02.000003,41.81467,3.25467,2.4000001,PALAMOS,2019-10
SUBJ001,2019-10-01 07:20:00.002112,41.8127008954625,3.25391700675778,2.5000732586455996,PALAMOS,2019-10
SUBJ001,2019-10-01 07:30:00.002160,41.8059634181571,3.25177579744875,2.4804962191227213,PALAMOS,2019-10
SUBJ001,2019-10-01 07:31:02.000001,41.80533,3.25133,2.4000001,PALAMOS,2019-10
SUBJ001,2019-10-01 07:40:00.002208,41.7994112937311,3.24847975134606,2.549046529014401,PALAMOS,2019-10
SUBJ001,2019-10-01 07:45:01.999999,41.796,3.24733,2.4000001,PALAMOS,2019-10
SUBJ001,2019-10-01 07:50:00.002256,41.792706786447,3.24646959068268,2.4194291114169117,PALAMOS,2019-10
SUBJ001,2019-10-01 08:00:00.002304,41.7860221550005,3.24533624910719,2.4460165692706966,PALAMOS,2019-10
SUBJ001,2019-10-01 08:00:02.000002,41.786,3.24533,2.4000001,PALAMOS,2019-10
SUBJ001,2019-10-01 08:10:00.002352,41.7793414971922,3.24302433478143,2.492001605484692,PALAMOS,2019-10
SUBJ001,2019-10-01 08:14:02.000000,41.77667,3.242,2.4000001,PALAMOS,2019-10
SUBJ001,2019-10-01 08:20:00.002400,41.7728825391992,3.24040091780241,2.3551616393358583,PALAMOS,2019-10
SUBJ001,2019-10-01 08:29:02.000003,41.76733,3.23733,2.4000001,PALAMOS,2019-10
SUBJ001,2019-10-01 08:30:00.002448,41.7667171413976,3.23693976820187,2.5574295756592877,PALAMOS,2019-10
SUBJ001,2019-10-01 08:40:00.002496,41.7599585788724,3.23261642546027,2.664371472197943,PALAMOS,2019-10
SUBJ001,2019-10-01 08:43:02.000001,41.758,3.23133,2.4000001,PALAMOS,2019-10
SUBJ001,2019-10-01 08:50:00.002544,41.7518088972337,3.2297623976978,3.131953157783229,PALAMOS,2019-10
SUBJ001,2019-10-01 08:57:01.999999,41.75,3.22867,2.4000001,PALAMOS,2019-10
SUBJ001,2019-10-01 09:00:00.002592,41.7514189607837,3.22834695070373,1.152890447173256,PALAMOS,2019-10
SUBJ001,2019-10-01 09:10:00.002640,41.7507461071092,3.23008306480993,1.228606673448148,PALAMOS,2019-10
SUBJ001,2019-10-01 09:12:02.000002,41.75,3.23,1.4,PALAMOS,2019-10
SUBJ001,2019-10-01 09:20:00.002688,41.749304798913,3.22262069576471,3.2977767021466144,PALAMOS,2019-10
SUBJ001,2019-10-01 09:30:00.002736,41.7600209310962,3.22207388756694,2.9343422187933585,PALAMOS,2019-10
